Timestamp,Panel_Temp1_C,Panel_Temp2_C,Env_Temp_BMP_C,Pressure_hPa,Light_lux,Voltage_V,Current_mA,Power_mW
2025/8/14 13:37,28.56,28.94,28.78,1010.3,1440,1.724,10.05,16.25
2025/8/14 13:37,28.56,28.94,28.8,1010.3,1434.2,1.727,10.05,16.25
2025/8/14 13:37,28.56,28.81,28.82,1010.4,1428.5,1.749,10.15,18.75
2025/8/14 13:37,28.69,28.81,28.85,1010.4,1428.5,1.747,10.2,18.75
2025/8/14 13:38,28.69,28.81,28.86,1010.4,1428.5,1.755,10.25,18.75
2025/8/14 13:38,28.69,28.88,28.87,1010.4,1440,1.776,10.35,18.75
2025/8/14 13:38,28.75,28.88,28.87,1010.3,1457.3,1.783,10.4,18.75
2025/8/14 13:38,28.75,28.88,28.87,1010.3,1474.6,1.814,10.6,18.75
2025/8/14 13:38,28.75,29.75,28.88,1010.4,1474.6,1.798,10.5,18.75
2025/8/14 13:38,28.81,29.75,28.88,1010.4,1509.1,1.872,10.9,20
2025/8/14 13:39,28.81,29.75,28.89,1010.3,1497.6,1.836,10.7,20
2025/8/14 13:39,28.81,29.44,28.91,1010.4,1509.1,1.785,10.4,18.75
2025/8/14 13:39,28.88,29.44,28.92,1010.4,1543.7,1.86,10.85,20
2025/8/14 13:39,28.88,29.44,28.93,1010.3,1578.2,1.931,11.25,22.5
2025/8/14 13:39,28.88,28.25,28.93,1010.3,1566.7,1.915,11.15,20
2025/8/14 13:39,28.88,28.25,28.94,1010.3,1555.2,1.867,10.85,20
2025/8/14 13:40,28.88,28.25,28.94,1010.3,1555.2,1.883,11,20
2025/8/14 13:40,28.88,28.94,28.95,1010.3,1532.2,1.822,10.6,18.75
2025/8/14 13:40,28.94,28.94,28.94,1010.3,1497.6,1.725,10.05,16.25
2025/8/14 13:40,28.94,28.94,28.95,1010.3,1497.6,1.763,10.3,18.75
2025/8/14 13:40,28.94,29.75,28.95,1010.3,1497.6,1.793,10.45,18.75
2025/8/14 13:40,28.94,29.75,28.96,1010.3,1497.6,1.809,10.55,18.75
2025/8/14 13:41,28.94,29.75,28.97,1010.3,1486.1,1.788,10.4,18.75
2025/8/14 13:41,28.94,29.31,28.97,1010.3,1463,1.745,10.15,18.75
2025/8/14 13:41,28.94,29.31,28.98,1010.3,1434.2,1.702,9.9,16.25
2025/8/14 13:41,28.94,29.31,28.98,1010.3,1405.4,1.673,9.75,16.25
2025/8/14 13:41,28.94,28.88,28.98,1010.3,1370.9,1.622,9.45,13.75
2025/8/14 13:41,28.94,28.88,28.99,1010.3,1307.5,1.481,8.6,12.5
2025/8/14 13:42,28.94,28.88,28.99,1010.3,1284.5,1.464,8.5,12.5
2025/8/14 13:42,28.94,29.06,29,1010.3,1273,1.462,8.5,12.5
2025/8/14 13:42,29,29.06,29.01,1010.3,1267.2,1.457,8.45,12.5
2025/8/14 13:42,29,29.06,29,1010.3,1244.2,1.445,8.4,12.5
2025/8/14 13:42,29,28.88,29.01,1010.3,1255.7,1.52,8.8,13.75
2025/8/14 13:42,29,28.88,29.01,1010.2,1244.2,1.499,8.7,12.5
2025/8/14 13:43,29,28.88,29.03,1010.2,1244.2,1.487,8.65,12.5
2025/8/14 13:43,29,29.44,29.02,1010.2,1249.9,1.487,8.65,12.5
2025/8/14 13:43,29,29.44,29.03,1010.2,1255.7,1.482,8.6,12.5
2025/8/14 13:43,29,29.44,29.05,1010.3,1267.2,1.486,8.65,12.5
2025/8/14 13:43,29,28.81,29.05,1010.2,1278.7,1.514,8.8,13.75
2025/8/14 13:43,29,28.81,29.05,1010.2,1278.7,1.504,8.7,12.5
2025/8/14 13:44,29,28.81,29.05,1010.2,1284.5,1.505,8.75,12.5
2025/8/14 13:44,29,28.81,29.06,1010.2,1319,1.561,9.1,13.75
2025/8/14 13:44,29,28.81,29.07,1010.2,1347.8,1.584,9.25,13.75
2025/8/14 13:44,29,28.81,29.08,1010.2,1370.9,1.59,9.25,13.75
2025/8/14 13:44,29,29.38,29.08,1010.2,1405.4,1.639,9.55,16.25
2025/8/14 13:44,29,29.38,29.09,1010.2,1428.5,1.668,9.7,16.25
2025/8/14 13:45,29,29.38,29.09,1010.2,1463,1.724,10.05,16.25
2025/8/14 13:45,29,28.81,29.1,1010.2,1457.3,1.671,9.75,16.25
2025/8/14 13:45,29,28.81,29.1,1010.2,1468.8,1.692,9.85,16.25
2025/8/14 13:45,29,28.81,29.11,1010.2,1486.1,1.734,10.1,18.75
2025/8/14 13:45,29,28.31,29.12,1010.2,1486.1,1.719,10,16.25
2025/8/14 13:45,29,28.31,29.13,1010.2,1474.6,1.681,9.8,16.25
2025/8/14 13:46,29,28.31,29.12,1010.2,1463,1.628,9.45,16.25
2025/8/14 13:46,29,29.31,29.14,1010.2,1445.8,1.57,9.15,13.75
2025/8/14 13:46,29,29.31,29.14,1010.2,1411.2,1.53,8.9,13.75
2025/8/14 13:46,29,29.31,29.14,1010.2,1399.7,1.499,8.7,12.5
2025/8/14 13:46,29,29.62,29.15,1010.2,1382.4,1.472,8.5,12.5
2025/8/14 13:46,29,29.62,29.15,1010.2,1359.4,1.438,8.4,12.5
2025/8/14 13:47,29,29.62,29.16,1010.2,1330.6,1.4,8.15,12.5
2025/8/14 13:47,29,28.38,29.16,1010.2,1301.8,1.351,7.85,10
2025/8/14 13:47,29,28.38,29.16,1010.2,1267.2,1.303,7.55,10
2025/8/14 13:47,29,28.38,29.17,1010.2,1244.2,1.266,7.35,10
2025/8/14 13:47,29,29.31,29.17,1010.1,1215.4,1.231,7.15,8.75
2025/8/14 13:47,29,29.31,29.17,1010.1,1186.6,1.199,6.95,8.75
2025/8/14 13:48,29,29.31,29.18,1010.1,1157.8,1.156,6.7,8.75
2025/8/14 13:48,29,29.88,29.18,1010.1,1123.2,1.119,6.5,8.75
2025/8/14 13:48,29,29.88,29.18,1010.1,1094.4,1.092,6.35,6.25
2025/8/14 13:48,29,29.88,29.18,1010.2,1077.1,1.081,6.25,6.25
2025/8/14 13:48,29,29.31,29.19,1010.1,1065.6,1.072,6.2,6.25
2025/8/14 13:49,29,29.31,29.19,1010.1,1048.3,1.066,6.15,6.25
2025/8/14 13:49,29,29.31,29.19,1010.1,1042.6,1.062,6.15,6.25
2025/8/14 13:49,29,29.31,29.2,1010.1,1042.6,1.062,6.2,6.25
2025/8/14 13:49,29,29.31,29.2,1010.1,1031,1.061,6.15,6.25
2025/8/14 13:49,29,29.31,29.2,1010.1,1031,1.06,6.15,6.25
2025/8/14 13:49,29,29.62,29.21,1010.1,1019.5,1.054,6.1,6.25
2025/8/14 13:50,29,29.62,29.22,1010.1,1008,1.04,6,6.25
2025/8/14 13:50,29,29.62,29.21,1010.1,1008,1.031,5.95,6.25
2025/8/14 13:50,29,29.31,29.2,1010.1,996.5,1.024,5.9,6.25
2025/8/14 13:50,29,29.31,29.19,1010.1,990.7,1.02,5.9,6.25
2025/8/14 13:50,29,29.31,29.2,1010.1,990.7,1.018,5.9,6.25
2025/8/14 13:50,29,29.31,29.21,1010.1,990.7,1.044,6.05,6.25
2025/8/14 13:51,28.94,29.31,29.21,1010.1,990.7,1.1,6.35,6.25
2025/8/14 13:51,28.94,29.31,29.23,1010.1,1002.2,1.131,6.55,8.75
2025/8/14 13:51,28.94,28.88,29.26,1010.1,979.2,1.087,6.3,6.25
2025/8/14 13:51,28.94,28.88,29.27,1010.1,950.4,1.018,5.9,6.25
2025/8/14 13:51,28.94,28.88,29.27,1010.1,938.9,1.02,5.9,6.25
2025/8/14 13:51,28.94,29.25,29.27,1010.1,915.8,0.973,5.65,6.25
2025/8/14 13:52,28.94,29.25,29.27,1010.1,921.6,0.957,5.55,6.25
2025/8/14 13:52,28.94,29.25,29.28,1010.1,910.1,0.944,5.45,6.25
2025/8/14 13:52,28.94,29.31,29.28,1010.1,898.6,0.934,5.4,3.75
2025/8/14 13:52,28.94,29.31,29.29,1010.1,892.8,0.931,5.4,3.75
2025/8/14 13:52,28.94,29.31,29.28,1010.1,887,0.923,5.3,3.75
2025/8/14 13:52,28.94,29.31,29.29,1010.1,875.5,0.918,5.25,3.75
2025/8/14 13:53,28.94,29.31,29.3,1010.1,875.5,0.923,5.3,3.75
2025/8/14 13:53,28.94,29.31,29.3,1010.1,881.3,0.938,5.45,3.75
2025/8/14 14:37,27.88,27.75,28.61,1009.3,748.8,1.13,6.5,8.75
2025/8/14 14:37,27.88,27.75,28.62,1009.3,760.3,1.145,6.55,8.75
2025/8/14 14:37,27.88,27.75,28.65,1009.3,771.8,1.156,6.65,8.75
2025/8/14 14:37,27.94,28.81,28.65,1009.3,766.1,1.153,6.6,8.75
2025/8/14 14:37,27.94,28.81,28.66,1009.3,777.6,1.178,6.75,8.75
2025/8/14 14:37,27.94,28.81,28.68,1009.3,777.6,1.151,6.6,8.75
2025/8/14 14:38,28,27.81,28.68,1009.3,748.8,1.043,5.95,6.25
2025/8/14 14:39,28,27.81,28.71,1009.2,852.5,1.235,7.1,8.75
2025/8/14 14:39,28.12,27.31,28.72,1009.2,864,1.244,7.15,8.75
2025/8/14 14:41,28.12,29.44,28.7,1009.3,869.8,1.194,6.85,8.75
2025/8/14 14:41,28.12,29.44,28.73,1009.2,852.5,1.189,6.8,8.75
2025/8/14 14:53,33.69,34.06,32.2,1007.7,27648,18.259,106.85,1951.25
2025/8/14 14:53,33.69,34.06,32.36,1007.7,23777.3,16.735,96.95,1622.5
2025/8/14 14:54,33.69,34.06,32.31,1007.7,23408.6,17.288,100.7,1741.25
2025/8/14 14:54,34.31,33.94,32.51,1007.8,21104.6,5.024,27.4,180
2025/8/14 14:55,34.31,33.94,32.37,1007.7,24330.2,17.435,101.3,1765
2025/8/14 14:55,34.31,33.94,32.48,1007.7,31334.4,18.96,111,2105
2025/8/14 14:56,34.44,35.44,32.6,1007.7,37785.6,19.954,116.5,2326.25
2025/8/14 14:56,34.44,35.44,32.76,1007.7,45711.4,0.001,120.35,0
2025/8/14 14:57,34.44,35.44,32.68,1007.7,32256,19.096,111.8,2133.75
2025/8/14 14:57,35.31,35,32.96,1007.8,35942.4,19.656,114.65,2252.5
2025/8/14 14:58,35.31,35,33.1,1007.7,35942.4,19.653,114.6,2252.5
2025/8/14 14:58,35.31,35,33.23,1007.7,39075.8,19.749,115.05,2271.25
2025/8/14 14:59,35.94,36.94,33.2,1007.7,42025,20.087,117.15,2353.75
2025/8/14 14:59,35.94,36.94,33.17,1007.7,53084.2,0,122.1,0
2025/8/14 15:00,35.94,36.94,33.68,1007.7,47923.2,20.401,119.75,2443.75
2025/8/14 15:00,36.62,37.88,33.57,1007.7,42577.9,19.88,116.7,2320
2025/8/14 15:01,36.62,37.88,33.92,1007.7,39997.4,19.711,115.75,2281.25
2025/8/14 15:01,36.62,37.88,34.17,1007.8,38522.9,19.589,115,2252.5
2025/8/14 15:02,38,39.69,33.59,1007.8,38154.2,19.53,114.5,2236.25
2025/8/14 15:03,38,39.69,34.05,1007.8,34836.5,19.864,116.2,2308.75
2025/8/14 15:03,37.88,37.5,34.42,1007.8,46264.3,20.448,119.65,2447.5
2025/8/14 15:04,37.88,37.5,34.69,1007.8,54927.4,20.809,121.7,2533.75
2025/8/14 15:04,37.88,37.5,34.64,1007.8,56401.9,20.795,121.6,2528.75
2025/8/14 15:05,39.62,40.44,34.98,1007.8,56033.3,20.722,121.1,2508.75
2025/8/14 15:05,39.62,40.44,35.35,1007.8,40550.4,19.545,114.2,2232.5
2025/8/14 15:06,39.62,40.44,35.27,1007.8,47001.6,20.212,118.05,2386.25
2025/8/14 15:06,41.5,42.12,35.33,1007.7,49397.8,20.32,118.7,2412.5
2025/8/14 15:07,41.5,42.12,35.42,1007.7,39997.4,19.483,113.85,2217.5
2025/8/14 15:07,41.5,42.12,35.14,1007.7,37601.3,19.264,112.55,2168.75
2025/8/14 15:08,41.75,40.69,34.49,1007.8,38338.6,19.388,113.2,2195
2025/8/14 15:08,41.75,40.69,34.69,1007.8,42946.6,19.907,116.2,2313.75
2025/8/14 15:09,41.75,40.69,34.79,1007.7,51609.6,20.519,119.75,2457.5
2025/8/14 15:09,41,40,35.31,1007.7,49766.4,20.407,119.15,2431.25
2025/8/14 15:10,41,40,34.63,1007.7,37785.6,19.302,112.65,2175
2025/8/14 15:10,41,40,34.72,1007.7,36126.7,19.16,111.85,2142.5
2025/8/14 15:11,40.5,40.44,34.66,1007.8,41656.3,19.914,116.25,2313.75
2025/8/14 15:11,40.5,40.44,34.73,1007.8,34467.8,19.091,111.45,2127.5
2025/8/14 15:12,40.5,40.44,34.84,1007.7,30965.8,18.554,108.4,2011.25
2025/8/14 15:12,39.94,39.5,35.04,1007.7,30044.2,18.366,107.25,1970
2025/8/14 15:13,39.94,39.5,35.14,1007.8,33914.9,19.18,111.95,2146.25
2025/8/14 15:13,39.94,39.5,35.42,1007.7,37232.6,19.601,114.45,2242.5
2025/8/14 15:14,40,39.19,35.31,1007.7,38707.2,19.654,114.75,2255
2025/8/14 15:14,40,39.19,35.21,1007.7,35020.8,19.128,111.65,2136.25
2025/8/14 15:15,40,39.19,35.44,1007.7,41287.7,19.917,116.25,2316.25
2025/8/14 15:15,39.62,40.69,35.5,1007.7,48660.5,20.459,119.35,2441.25
2025/8/14 15:16,39.62,40.69,35.85,1007.6,50872.3,20.51,119.65,2453.75
2025/8/14 15:16,39.62,40.69,36.05,1007.6,45342.7,20.094,117.2,2355
2025/8/14 15:17,41.12,40.44,35.57,1007.7,48660.5,20.359,118.8,2416.25
2025/8/14 15:17,41.12,40.44,35.32,1007.7,48660.5,20.341,118.65,2412.5
2025/8/14 15:18,41.12,40.44,35.84,1007.6,49397.8,20.323,118.5,2408.75
2025/8/14 15:18,41.94,42.31,36.07,1007.6,49029.1,20.27,118.25,2396.25
2025/8/14 15:19,41.94,42.31,36.03,1007.6,48291.8,20.196,117.85,2380
2025/8/14 15:19,41.94,42.31,36.33,1007.6,48660.5,20.189,117.85,2380
2025/8/14 15:20,42.81,42.75,36.73,1007.6,49029.1,20.204,117.95,2381.25
2025/8/14 15:20,42.81,42.75,36.86,1007.6,49029.1,20.196,117.9,2381.25
2025/8/14 15:21,42.81,42.75,36.64,1007.6,49397.8,20.229,118.05,2387.5
2025/8/14 15:21,43.44,41.19,36.74,1007.6,49766.4,20.229,118.05,2387.5
2025/8/14 15:22,43.44,41.19,36.6,1007.6,50135,20.23,118,2387.5
2025/8/14 15:22,43.44,41.19,36.35,1007.7,49766.4,20.205,117.8,2380
2025/8/14 15:23,43.75,43.88,36.53,1007.6,50135,20.228,117.9,2383.75
2025/8/14 15:23,43.75,43.88,36.85,1007.6,50135,20.221,117.9,2383.75
2025/8/14 15:24,43.75,43.88,36.83,1007.6,50135,20.215,117.9,2383.75
2025/8/14 15:24,43.94,45.44,36.76,1007.6,48291.8,20.089,116.95,2348.75
2025/8/14 15:25,43.94,45.44,37.09,1007.6,47001.6,19.987,116.45,2326.25
2025/8/14 15:25,43.94,45.44,37.03,1007.6,45895.7,19.933,116.15,2313.75
2025/8/14 15:26,44.5,44.69,37.08,1007.6,45527,19.936,116.1,2313.75
2025/8/14 15:26,44.5,44.69,36.85,1007.6,46817.3,20.042,116.7,2338.75
2025/8/14 15:27,44.5,44.69,37.09,1007.6,41656.3,19.567,114,2230
2025/8/14 15:27,44.31,45.62,37,1007.6,43315.2,19.8,115.35,2283.75
2025/8/14 15:28,44.31,45.62,37.41,1007.5,46264.3,20.035,116.7,2338.75
2025/8/14 15:28,44.31,45.62,37.48,1007.5,46817.3,20.054,116.85,2342.5
2025/8/14 15:29,44.56,43.5,37.19,1007.6,47554.6,20.085,117.05,2351.25
2025/8/14 15:29,44.56,43.5,36.86,1007.6,47923.2,20.099,116.95,2351.25
2025/8/14 15:30,44.56,43.5,36.8,1007.6,47554.6,20.085,116.9,2347.5
2025/8/14 15:30,44.12,44.38,37.22,1007.5,47554.6,20.059,116.8,2342.5
2025/8/14 15:31,44.12,44.38,37.45,1007.5,47001.6,20.022,116.55,2332.5
2025/8/14 15:31,44.12,44.38,37.73,1007.5,47001.6,20.013,116.55,2332.5
2025/8/14 15:32,44.88,44.44,37.49,1007.5,46633,19.994,116.4,2326.25
2025/8/14 15:32,44.88,44.44,37.51,1007.6,47001.6,20.006,116.5,2331.25
2025/8/14 15:33,44.88,44.44,37.93,1007.5,46633,19.972,116.35,2325
2025/8/14 15:33,45.44,45.38,37.77,1007.5,46817.3,19.979,116.3,2325
2025/8/14 15:34,45.44,45.38,37.84,1007.5,46633,19.96,116.2,2318.75
2025/8/14 15:34,45.44,45.38,38.04,1007.5,47185.9,20,116.35,2326.25
2025/8/14 15:35,45.5,45.75,38.06,1007.5,48291.8,20.045,116.55,2336.25
2025/8/14 15:35,45.5,45.75,37.9,1007.5,47923.2,20.025,116.45,2332.5
2025/8/14 15:36,45.5,45.75,37.93,1007.5,47554.6,19.99,116.35,2326.25
2025/8/14 15:36,45.88,46.75,37.34,1007.5,47554.6,19.989,116.35,2326.25
2025/8/14 15:37,45.88,46.75,37.42,1007.5,47185.9,19.981,116.35,2325
2025/8/14 15:37,45.88,46.75,37.78,1007.4,47554.6,20.001,116.45,2328.75
2025/8/14 15:38,45.06,45.31,38.15,1007.5,47185.9,19.993,116.4,2326.25
2025/8/14 15:38,45.06,45.31,38.09,1007.4,47001.6,19.975,116.3,2322.5
2025/8/14 15:39,45.06,45.31,38.13,1007.4,46817.3,19.961,116.25,2320
2025/8/14 15:39,45.62,44.44,38,1007.4,46080,19.931,116.1,2313.75
2025/8/14 15:40,45.62,44.44,37.32,1007.4,45895.7,19.942,116.1,2316.25
2025/8/14 15:40,45.62,44.44,37.94,1007.4,45711.4,19.926,116.05,2312.5
2025/8/14 15:41,45.31,44.75,38.17,1007.4,45342.7,19.892,115.85,2303.75
2025/8/14 15:41,45.31,44.75,37.62,1007.4,44605.4,19.855,115.55,2293.75
2025/8/14 15:42,45.31,44.75,37.94,1007.3,44605.4,19.858,115.55,2293.75
2025/8/14 15:42,45.19,44.25,37.94,1007.3,44789.8,19.886,115.65,2300
2025/8/14 15:43,45.19,44.25,37.7,1007.3,44236.8,19.864,115.55,2296.25
2025/8/14 15:43,45.19,44.25,37.74,1007.3,43499.5,19.823,115.35,2285
2025/8/14 15:44,44.75,45.25,37.93,1007.3,42946.6,19.789,115.15,2277.5
2025/8/14 15:44,44.75,45.25,37.65,1007.3,42209.3,19.745,114.9,2268.75
2025/8/14 15:45,44.75,45.25,37.87,1007.3,42393.6,19.766,115,2273.75
2025/8/14 15:45,44.25,45.25,37.68,1007.3,42393.6,19.788,115.15,2280
2025/8/14 15:46,44.25,45.25,38.03,1007.3,42209.3,19.75,114.9,2268.75
2025/8/14 15:46,44.25,45.25,38.36,1007.3,42393.6,19.766,115,2273.75
2025/8/14 15:47,44.56,46.31,38.14,1007.3,42393.6,19.774,115.05,2275
2025/8/14 15:47,44.56,46.31,38.35,1007.3,42577.9,19.786,115.15,2277.5
2025/8/14 15:48,44.56,46.31,37.64,1007.3,43315.2,19.851,115.45,2291.25
2025/8/14 15:48,44.69,44.88,38.07,1007.3,43683.8,19.884,115.75,2300
2025/8/14 15:49,44.69,44.88,37.5,1007.3,44052.5,19.905,115.85,2306.25
2025/8/14 15:49,44.69,44.88,37.57,1007.3,44052.5,19.915,115.95,2310
2025/8/14 15:50,44.25,43.56,38.04,1007.2,44052.5,19.914,116,2308.75
2025/8/14 15:50,44.25,43.56,38.4,1007.2,44236.8,19.919,116.05,2312.5
2025/8/14 15:51,44.25,43.56,38.48,1007.2,44236.8,19.911,116,2310
2025/8/14 15:51,44.75,44.81,38.53,1007.2,44605.4,19.92,116.05,2312.5
2025/8/14 15:52,44.75,44.81,38.3,1007.2,44789.8,19.923,116.05,2312.5
2025/8/14 15:52,44.75,44.81,37.55,1007.3,44236.8,19.891,116,2306.25
2025/8/14 15:53,45.25,43.75,38.01,1007.2,43868.2,19.861,115.75,2300
2025/8/14 15:53,45.25,43.75,38.46,1007.2,43683.8,19.86,115.8,2300
2025/8/14 15:54,45.25,43.75,38.58,1007.2,43868.2,19.86,115.8,2300
2025/8/14 15:54,45.38,44.75,38.71,1007.2,44052.5,19.87,115.9,2302.5
2025/8/14 15:55,45.38,44.75,38.41,1007.1,43683.8,19.859,115.7,2297.5
2025/8/14 15:55,45.38,44.75,37.9,1007.2,43499.5,19.859,115.7,2297.5
2025/8/14 15:56,44.81,45.25,38.36,1007.1,42946.6,19.83,115.6,2291.25
2025/8/14 15:56,44.81,45.25,38.54,1007.2,43130.9,19.841,115.7,2296.25
2025/8/14 15:57,44.81,45.25,38.75,1007.1,42946.6,19.819,115.6,2291.25
2025/8/14 15:57,45.06,45.62,38.89,1007.1,42393.6,19.798,115.45,2285
2025/8/14 15:58,45.06,45.62,38.44,1007.1,41840.6,19.766,115.2,2277.5
2025/8/14 15:58,45.06,45.62,37.46,1007.2,41472,19.743,115.05,2271.25
2025/8/14 15:59,44.56,45.12,37.55,1007.2,41472,19.774,115.2,2277.5
2025/8/14 15:59,44.56,45.12,37.04,1007.2,41472,19.792,115.25,2281.25
2025/8/14 16:00,44.56,45.12,37.36,1007.2,41656.3,19.819,115.45,2287.5
2025/8/14 16:00,43.25,43.38,37.84,1007.1,41472,19.799,115.35,2283.75
2025/8/14 16:01,43.25,43.38,37.81,1007.1,41656.3,19.826,115.5,2291.25
2025/8/14 16:01,43.25,43.38,37.78,1007.1,41656.3,19.824,115.55,2290
2025/8/14 16:02,43.62,43.44,38.31,1007.1,41103.4,19.785,115.3,2281.25
2025/8/14 16:02,43.62,43.44,38.32,1007.1,40919,19.767,115.15,2277.5
2025/8/14 16:03,43.62,43.44,38.46,1007.1,40181.8,19.725,114.95,2267.5
2025/8/14 16:03,43.94,44.56,38.04,1007.1,39997.4,19.716,114.85,2265
2025/8/14 16:04,43.94,44.56,38.1,1007.2,39997.4,19.725,114.95,2267.5
2025/8/14 16:04,43.94,44.56,38.4,1007.1,40366.1,19.737,115.05,2271.25
2025/8/14 16:05,44,44.88,38.41,1007.1,40366.1,19.744,115.05,2271.25
2025/8/14 16:05,44,44.88,38.03,1007.2,40734.7,19.769,115.15,2277.5
2025/8/14 16:06,44,44.88,38.3,1007.2,40734.7,19.769,115.1,2275
2025/8/14 16:06,44.25,44.25,38.57,1007.2,40734.7,19.765,115.15,2275
2025/8/14 16:07,44.25,44.25,38.68,1007.2,40734.7,19.77,115.1,2275
2025/8/14 16:07,44.25,44.25,38.78,1007.2,40550.4,19.765,115.1,2275
2025/8/14 16:08,44.38,46.12,38.9,1007.2,40181.8,19.735,114.9,2267.5
2025/8/14 16:08,44.38,46.12,37.61,1007.2,39997.4,19.729,114.75,2262.5
2025/8/14 16:09,44.38,46.12,38.04,1007.2,39444.5,19.696,114.6,2257.5
2025/8/14 16:09,44.31,45.12,37.9,1007.2,39075.8,19.681,114.45,2252.5
2025/8/14 16:10,44.31,45.12,37.85,1007.2,38707.2,19.657,114.15,2245
2025/8/14 16:10,44.31,45.12,37.55,1007.2,38707.2,19.664,114.25,2246.25
2025/8/14 16:11,43.94,44.88,38.04,1007.2,38154.2,19.63,114,2238.75
2025/8/14 16:11,43.94,44.88,37.61,1007.2,37601.3,19.604,113.85,2232.5
2025/8/14 16:12,43.94,44.88,37.81,1007.2,37048.3,19.569,113.65,2223.75
2025/8/14 16:12,42.62,44.44,37.74,1007.2,36679.7,19.552,113.55,2220
2025/8/14 16:13,42.62,44.44,38.1,1007.3,36311,19.536,113.45,2216.25
2025/8/14 16:13,42.62,44.44,38.39,1007.2,36679.7,19.579,113.75,2226.25
2025/8/14 16:14,42.31,43.38,38.47,1007.2,36679.7,19.59,113.75,2228.75
2025/8/14 16:14,42.31,43.38,38.63,1007.3,36126.7,19.54,113.5,2217.5
2025/8/14 16:15,42.31,43.38,38.32,1007.2,35573.8,19.487,113.2,2206.25
2025/8/14 16:15,42.38,41.31,38.38,1007.2,35020.8,19.431,112.9,2195
2025/8/14 16:16,42.38,41.31,38.25,1007.2,34652.2,19.419,112.9,2191.25
2025/8/14 16:16,42.38,41.31,37.75,1007.2,34283.5,19.379,112.65,2183.75
2025/8/14 16:17,41.88,42.62,38.01,1007.2,34467.8,19.413,112.85,2191.25
2025/8/14 16:17,41.88,42.62,38.25,1007.2,34467.8,19.442,113.05,2197.5
2025/8/14 16:18,41.88,42.62,37.98,1007.2,34467.8,19.43,112.95,2195
2025/8/14 16:18,41.69,42.31,37.75,1007.2,34467.8,19.45,113.05,2200
2025/8/14 16:19,41.69,42.31,37.78,1007.2,34652.2,19.503,113.35,2210
2025/8/14 16:19,41.69,42.31,37.7,1007.2,34099.2,19.444,113,2195
2025/8/14 16:20,41.69,42.44,37.24,1007.3,33546.2,19.395,112.7,2185
2025/8/14 16:20,41.69,42.44,37.57,1007.2,32809,19.299,112.1,2162.5
2025/8/14 16:21,41.69,42.44,37.65,1007.3,32809,19.323,112.25,2168.75
2025/8/14 16:21,41.06,41.81,38.16,1007.2,32071.7,19.253,111.85,2152.5
2025/8/14 16:22,41.06,41.81,38.25,1007.2,31703,19.2,111.55,2142.5
2025/8/14 16:22,41.06,41.81,37.78,1007.2,31150.1,19.139,111.2,2127.5
2025/8/14 16:23,41.19,43.75,37.83,1007.2,30597.1,19.042,110.65,2105
2025/8/14 16:23,41.19,43.75,37.33,1007.3,30781.4,19.111,111,2121.25
2025/8/14 16:24,41.19,43.75,37.94,1007.3,30412.8,19.036,110.6,2105
2025/8/14 16:24,40,41.88,38.07,1007.3,30412.8,19.052,110.7,2110
2025/8/14 16:25,40,41.88,38.09,1007.3,29859.8,18.917,109.9,2078.75
2025/8/14 16:25,40,41.88,38.28,1007.3,28753.9,18.669,108.45,2025
2025/8/14 16:26,41.12,41.69,38.19,1007.3,29122.6,18.799,109.25,2053.75
2025/8/14 16:26,41.12,41.69,38.41,1007.3,29675.5,18.991,110.35,2095
2025/8/14 16:27,41.12,41.69,38.24,1007.3,29306.9,18.972,110.25,2091.25
2025/8/14 16:28,41.25,42.31,38.05,1007.3,28938.2,18.92,109.75,2076.25
2025/8/14 16:28,41.25,42.31,37.97,1007.3,27648,18.589,107.85,2005
2025/8/14 16:29,41.25,42.31,38.1,1007.3,25804.8,18.097,105,1900
2025/8/14 16:29,40.81,42,38.14,1007.4,22210.6,16.825,97.35,1638.75
2025/8/14 16:30,40.81,42,37.84,1007.3,20367.4,16.032,92.65,1485
2025/8/14 16:30,40.81,42,37.93,1007.3,19261.4,15.583,89.95,1401.25
2025/8/14 16:31,40.56,39.69,37.52,1007.4,18432,15.17,87.6,1328.75
2025/8/14 16:31,40.56,39.69,37.59,1007.4,17602.6,14.74,85.2,1255
2025/8/14 16:32,40.56,39.69,37.72,1007.4,16773.1,14.251,82.5,1175
2025/8/14 16:32,39.75,38.44,37.64,1007.4,16035.8,13.74,79.6,1093.75
2025/8/14 16:33,39.75,38.44,37.66,1007.4,15390.7,13.285,76.8,1020
2025/8/14 16:33,39.75,38.44,37.36,1007.5,14837.8,12.892,74.45,960
2025/8/14 16:34,39.12,38.62,37.35,1007.5,14284.8,12.471,72,897.5
2025/8/14 16:34,39.12,38.62,37.41,1007.4,13731.8,12.033,69.6,837.5
2025/8/14 16:35,39.12,38.62,37.25,1007.5,13363.2,11.704,67.75,792.5
2025/8/14 16:35,38.31,36.94,36.53,1007.5,13086.7,11.52,66.6,767.5
2025/8/14 16:36,38.31,36.94,36.66,1007.5,13086.7,11.504,66.55,766.25
2025/8/14 16:36,38.31,36.94,36.6,1007.5,13271,11.642,67.35,785
2025/8/14 16:37,37.69,38.25,36.59,1007.5,13547.5,11.885,68.75,817.5
2025/8/14 16:37,37.69,38.25,36.29,1007.5,13824,11.727,67.9,795
